107374182506,111669149836,REACHING_DEF,
107374182506,111669149835,REACHING_DEF,
107374182507,111669149840,REACHING_DEF,
107374182507,111669149839,REACHING_DEF,
107374182507,111669149838,REACHING_DEF,
107374182508,111669149841,REACHING_DEF,
107374182509,111669149842,REACHING_DEF,
107374182509,111669149843,REACHING_DEF,
107374182511,111669149844,REACHING_DEF,
107374182512,111669149845,REACHING_DEF,
107374182512,111669149846,REACHING_DEF,
107374182512,111669149847,REACHING_DEF,
107374182515,111669149848,REACHING_DEF,
107374182516,111669149849,REACHING_DEF,
107374182517,111669149850,REACHING_DEF,
107374182518,111669149851,REACHING_DEF,
107374182518,111669149852,REACHING_DEF,
107374182519,111669149854,REACHING_DEF,
107374182519,111669149853,REACHING_DEF,
107374182519,111669149856,REACHING_DEF,
107374182519,111669149855,REACHING_DEF,
107374182520,111669149858,REACHING_DEF,
107374182520,111669149859,REACHING_DEF,
107374182520,111669149860,REACHING_DEF,
107374182520,111669149857,REACHING_DEF,
107374182521,111669149862,REACHING_DEF,
107374182521,111669149863,REACHING_DEF,
107374182521,111669149864,REACHING_DEF,
107374182521,111669149861,REACHING_DEF,
107374182523,111669149865,REACHING_DEF,
107374182524,111669149866,REACHING_DEF,
107374182524,111669149867,REACHING_DEF,
107374182525,111669149868,REACHING_DEF,
107374182525,111669149869,REACHING_DEF,
107374182526,111669149872,REACHING_DEF,
107374182526,111669149874,REACHING_DEF,
107374182526,111669149871,REACHING_DEF,
107374182526,111669149870,REACHING_DEF,
107374182526,111669149873,REACHING_DEF,
107374182527,111669149877,REACHING_DEF,
107374182527,111669149875,REACHING_DEF,
107374182527,111669149876,REACHING_DEF,
107374182528,111669149880,REACHING_DEF,
107374182528,111669149878,REACHING_DEF,
107374182528,111669149882,REACHING_DEF,
107374182528,111669149879,REACHING_DEF,
107374182528,111669149881,REACHING_DEF,
107374182529,111669149883,REACHING_DEF,
107374182529,111669149885,REACHING_DEF,
107374182529,111669149884,REACHING_DEF,
107374182529,111669149887,REACHING_DEF,
107374182529,111669149886,REACHING_DEF,
107374182533,111669149888,REACHING_DEF,
107374182535,111669149889,REACHING_DEF,
107374182538,111669149890,REACHING_DEF,
107374182539,111669149891,REACHING_DEF,
107374182540,111669149892,REACHING_DEF,
107374182540,111669149893,REACHING_DEF,
107374182541,111669149894,REACHING_DEF,
107374182541,111669149895,REACHING_DEF,
107374182543,111669149896,REACHING_DEF,
107374182544,111669149897,REACHING_DEF,
107374182544,111669149898,REACHING_DEF,
107374182545,111669149901,REACHING_DEF,
107374182545,111669149899,REACHING_DEF,
107374182545,111669149900,REACHING_DEF,
107374182546,111669149904,REACHING_DEF,
107374182546,111669149903,REACHING_DEF,
107374182546,111669149902,REACHING_DEF,
107374182547,111669149905,REACHING_DEF,
107374182548,111669149906,REACHING_DEF,
107374182549,111669149907,REACHING_DEF,
107374182549,111669149908,REACHING_DEF,
107374182550,111669149909,REACHING_DEF,
107374182550,111669149910,REACHING_DEF,
107374182552,111669149911,REACHING_DEF,
107374182553,111669149912,REACHING_DEF,
107374182553,111669149913,REACHING_DEF,
107374182554,111669149915,REACHING_DEF,
107374182554,111669149914,REACHING_DEF,
107374182554,111669149916,REACHING_DEF,
107374182555,111669149917,REACHING_DEF,
107374182555,111669149918,REACHING_DEF,
107374182555,111669149919,REACHING_DEF,
107374182559,111669149920,REACHING_DEF,
107374182560,111669149923,REACHING_DEF,
107374182560,111669149922,REACHING_DEF,
107374182560,111669149921,REACHING_DEF,
107374182562,111669149924,REACHING_DEF,
107374182563,111669149927,REACHING_DEF,
107374182563,111669149928,REACHING_DEF,
107374182563,111669149926,REACHING_DEF,
107374182563,111669149925,REACHING_DEF,
107374182565,111669149929,REACHING_DEF,
107374182567,111669149930,REACHING_DEF,
107374182569,111669149931,REACHING_DEF,
107374182571,111669149932,REACHING_DEF,
107374182573,111669149933,REACHING_DEF,
107374182575,111669149934,REACHING_DEF,
107374182577,111669149935,REACHING_DEF,
107374182579,111669149936,REACHING_DEF,
107374182581,111669149937,REACHING_DEF,
107374182583,111669149938,REACHING_DEF,
107374182585,111669149939,REACHING_DEF,
107374182587,111669149940,REACHING_DEF,
107374182589,111669149941,REACHING_DEF,
107374182589,111669149942,REACHING_DEF,
107374182590,111669149943,REACHING_DEF,
107374182592,111669149944,REACHING_DEF,
107374182594,111669149945,REACHING_DEF,
107374182596,111669149946,REACHING_DEF,
107374182598,111669149947,REACHING_DEF,
107374182600,111669149948,REACHING_DEF,
107374182602,111669149949,REACHING_DEF,
107374182604,111669149950,REACHING_DEF,
107374182606,111669149951,REACHING_DEF,
107374182608,111669149952,REACHING_DEF,
107374182610,111669149953,REACHING_DEF,
107374182612,111669149954,REACHING_DEF,
107374182614,111669149955,REACHING_DEF,
107374182614,111669149956,REACHING_DEF,
107374182615,111669149957,REACHING_DEF,
107374182617,111669149958,REACHING_DEF,
107374182619,111669149959,REACHING_DEF,
107374182621,111669149960,REACHING_DEF,
107374182623,111669149961,REACHING_DEF,
107374182625,111669149962,REACHING_DEF,
107374182627,111669149963,REACHING_DEF,
107374182629,111669149964,REACHING_DEF,
107374182631,111669149965,REACHING_DEF,
107374182633,111669149966,REACHING_DEF,
107374182636,111669149967,REACHING_DEF,
107374182637,111669149968,REACHING_DEF,
107374182637,111669149970,REACHING_DEF,
107374182637,111669149969,REACHING_DEF,
107374182639,111669149971,REACHING_DEF,
107374182640,111669149972,REACHING_DEF,
107374182640,111669149974,REACHING_DEF,
107374182640,111669149975,REACHING_DEF,
107374182640,111669149973,REACHING_DEF,
107374182641,111669149976,REACHING_DEF,
107374182642,111669149977,REACHING_DEF,
107374182644,111669149978,REACHING_DEF,
107374182645,111669149979,REACHING_DEF,
107374182645,111669149980,REACHING_DEF,
107374182646,111669149981,REACHING_DEF,
