167503724594,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\management\\commands\\create_admin.py,core\\management\\commands\\create_admin.py:<module>.Command.handle<metaClassAdapter>,<empty>,ANY,false,12,handle<metaClassAdapter>,379,710,12
167503724595,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\management\\commands\\create_admin.py,core\\management\\commands\\create_admin.py:<module>,<empty>,ANY,false,1,<module>,0,710,2
167503724596,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>.Migration<meta>,<empty>,ANY,false,9,Migration<meta>,178,2847,1
167503724597,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>.Migration,<empty>,migrations.Migration,false,9,Migration,178,2847,2
167503724598,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>.Migration.<body>,<empty>,ANY,false,9,<body>,178,2847,2
167503724599,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>.Migration.<metaClassCallHandler>,<empty>,ANY,false,9,<metaClassCallHandler>,178,2847,2
167503724600,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>.Migration.<fakeNew>,<empty>,ANY,false,9,<fakeNew>,178,2847,4
167503724601,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0001_initial.py,core\\migrations\\0001_initial.py:<module>,<empty>,ANY,false,3,<module>,49,2847,2
167503724602,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration<meta>,<empty>,ANY,false,8,Migration<meta>,158,865,1
167503724603,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration,<empty>,migrations.Migration,false,8,Migration,158,865,2
167503724604,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<body>,<empty>,ANY,false,8,<body>,158,865,2
167503724605,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<metaClassCallHandler>,<empty>,ANY,false,8,<metaClassCallHandler>,158,865,2
167503724606,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>.Migration.<fakeNew>,<empty>,ANY,false,8,<fakeNew>,158,865,4
167503724607,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py,core\\migrations\\0002_user_deleted_at_user_deleted_by_user_is_deleted.py:<module>,<empty>,ANY,false,3,<module>,49,865,2
167503724608,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>.Migration<meta>,<empty>,ANY,false,6,Migration<meta>,92,489,1
167503724609,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>.Migration,<empty>,migrations.Migration,false,6,Migration,92,489,2
167503724610,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>.Migration.<body>,<empty>,ANY,false,6,<body>,92,489,2
167503724611,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>.Migration.<metaClassCallHandler>,<empty>,ANY,false,6,<metaClassCallHandler>,92,489,2
167503724612,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>.Migration.<fakeNew>,<empty>,ANY,false,6,<fakeNew>,92,489,4
167503724613,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\migrations\\0003_user_role.py,core\\migrations\\0003_user_role.py:<module>,<empty>,ANY,false,3,<module>,49,489,2
