30064771121,CALL,-1,,app.config_from_object,1,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771122,CALL,-1,,"app.config_from_object('django.conf:settings', namespace = 'CELERY')",1,DYNAMIC_DISPATCH,,8,<unknownFullName>,config_from_object,,,6,,,,ANY
30064771123,CALL,-1,,app.autodiscover_tasks,1,STATIC_DISPATCH,,10,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771124,CALL,-1,,app.autodiscover_tasks(),1,DYNAMIC_DISPATCH,,10,<unknownFullName>,autodiscover_tasks,,,7,,,,ANY
30064771125,CALL,-1,,int = __builtins__.int,1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771126,CALL,-1,,str = __builtins__.str,1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,2,,,,ANY
30064771127,CALL,2,,"import(typing, Optional)",1,DYNAMIC_DISPATCH,,1,<unknownFullName>,import,,,2,,,,ANY
30064771128,CALL,-1,,"Optional = import(typing, Optional)",1,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,3,,,,ANY
30064771129,CALL,2,,"import(channels.db, database_sync_to_async)",1,DYNAMIC_DISPATCH,,3,<unknownFullName>,import,,,2,,,,ANY
30064771130,CALL,-1,,"database_sync_to_async = import(channels.db, database_sync_to_async)",1,STATIC_DISPATCH,,3,<operator>.assignment,<operator>.assignment,,,4,,,,ANY
30064771131,CALL,2,,"import(django.core.cache, cache)",1,DYNAMIC_DISPATCH,,4,<unknownFullName>,import,,,2,,,,ANY
30064771132,CALL,-1,,"cache = import(django.core.cache, cache)",1,STATIC_DISPATCH,,4,<operator>.assignment,<operator>.assignment,,,5,,,,ANY
30064771133,CALL,2,,"import(django.contrib.auth, get_user_model)",1,DYNAMIC_DISPATCH,,5,<unknownFullName>,import,,,2,,,,ANY
30064771134,CALL,-1,,"get_user_model = import(django.contrib.auth, get_user_model)",1,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,6,,,,ANY
30064771135,CALL,2,,"import(django.contrib.auth.models, AnonymousUser)",1,DYNAMIC_DISPATCH,,6,<unknownFullName>,import,,,2,,,,ANY
30064771136,CALL,-1,,"AnonymousUser = import(django.contrib.auth.models, AnonymousUser)",1,STATIC_DISPATCH,,6,<operator>.assignment,<operator>.assignment,,,7,,,,ANY
30064771137,CALL,2,,"import(urllib.parse, parse_qs)",1,DYNAMIC_DISPATCH,,7,<unknownFullName>,import,,,2,,,,ANY
30064771138,CALL,-1,,"parse_qs = import(urllib.parse, parse_qs)",1,STATIC_DISPATCH,,7,<operator>.assignment,<operator>.assignment,,,8,,,,ANY
30064771139,CALL,2,,get_user_model(),8,DYNAMIC_DISPATCH,,9,<unknownFullName>,get_user_model,,,2,,,,ANY
30064771140,CALL,-1,,User = get_user_model(),1,STATIC_DISPATCH,,9,<operator>.assignment,<operator>.assignment,,,9,,,,ANY
30064771141,CALL,2,,User.objects,16,STATIC_DISPATCH,,15,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,,ANY
30064771142,CALL,-1,,tmp0 = User.objects,16,STATIC_DISPATCH,,15,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771143,CALL,-1,,tmp0.get,16,STATIC_DISPATCH,,15,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771144,CALL,-1,,tmp0.get(id = user_id),16,DYNAMIC_DISPATCH,,15,<unknownFullName>,get,,,2,,,,ANY
30064771145,CALL,-1,,"user = tmp0 = User.objects
tmp0.get(id = user_id)",9,STATIC_DISPATCH,,15,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771146,CALL,1,,AnonymousUser(),16,DYNAMIC_DISPATCH,,18,<unknownFullName>,AnonymousUser,,,1,,,,ANY
30064771147,CALL,2,,database_sync_to_async(def get_user(...)),2,DYNAMIC_DISPATCH,,12,<unknownFullName>,database_sync_to_async,,,2,,,,ANY
30064771148,CALL,-1,,get_user = database_sync_to_async(def get_user(...)),1,STATIC_DISPATCH,,13,<operator>.assignment,<operator>.assignment,,,10,,,,ANY
30064771149,CALL,-1,,cache.get,15,STATIC_DISPATCH,,22,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771150,CALL,2,,cache.get(token),15,DYNAMIC_DISPATCH,,22,<unknownFullName>,get,,,2,,,,ANY
30064771151,CALL,-1,,user_id = cache.get(token),5,STATIC_DISPATCH,,22,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771152,CALL,-1,,cache.delete,9,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771153,CALL,-1,,cache.delete(token),9,DYNAMIC_DISPATCH,,25,<unknownFullName>,delete,,,1,,,,ANY
30064771154,CALL,-1,,get_user_id = def get_user_id(...),1,STATIC_DISPATCH,,21,<operator>.assignment,<operator>.assignment,,,11,,,,ANY
30064771155,CALL,1,,self.app,9,STATIC_DISPATCH,,32,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,,ANY
30064771156,CALL,-1,,self.app = app,9,STATIC_DISPATCH,,32,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771157,CALL,-1,,__init__ = def __init__(...),5,STATIC_DISPATCH,,31,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771158,CALL,2,,"scope[""query_string""]",26,STATIC_DISPATCH,,35,<operator>.indexAccess,<operator>.indexAccess,,,2,,,,ANY
30064771159,CALL,-1,,"tmp2 = scope[""query_string""]",26,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,,,1,,,,ANY
30064771160,CALL,-1,,tmp2.decode,26,STATIC_DISPATCH,,35,<operator>.fieldAccess,<operator>.fieldAccess,,,0,,,,ANY
30064771161,CALL,-1,,"tmp2.decode(""utf8"")",26,DYNAMIC_DISPATCH,,35,<unknownFullName>,decode,,,2,,,,ANY
